baths,balcony,no_of_rooms,flat_type,city,total_area_scaled,price_scaled
3,1,3,0,5,0.4580152671755725,0.512239755204896
3,0,2,0,5,0.3606870229007634,0.24805753884922302
3,0,2,0,5,0.3244274809160305,0.437210005799884
3,0,2,0,5,0.44732824427480916,0.375032499350013
2,1,2,0,5,0.2633587786259542,0.15610937781244374
3,1,3,0,5,0.4629770992366412,0.46851187976240477
3,1,3,0,5,0.3816793893129771,0.46874062518749626
2,1,2,0,5,0.3053435114503817,0.249995000099998
3,0,2,0,5,0.3435114503816794,0.2373702525949481
3,0,2,0,5,0.5366412213740458,0.40597438051238977
3,0,2,0,5,0.37748091603053435,0.249717505649887
3,1,2,0,5,0.3713740458015267,0.2748670026599468
3,0,3,0,5,0.4538167938931298,0.31284936801263974
3,0,3,0,5,0.37404580152671757,0.2376452470950581
3,1,2,0,5,0.42900763358778626,0.20653086938261234
3,1,3,0,5,0.4198473282442748,0.499802503949921
3,0,2,0,5,0.37213740458015265,0.28152561948761023
3,1,2,0,5,0.3549618320610687,0.28131937361252773
3,0,3,0,5,0.45572519083969465,0.25595863082738346
3,1,2,0,5,0.3435114503816794,0.3374932501349973
3,0,3,0,5,0.4961832061068702,0.40624187516249677
3,1,2,0,5,0.3435114503816794,0.2812443751124977
1,1,1,0,5,0.13625954198473283,0.124947501049979
2,0,2,0,5,0.2958015267175573,0.18744937601247974
3,0,3,0,5,0.5190839694656488,0.624737505249895
3,0,2,0,5,0.36793893129770994,0.24762254754904903
3,0,3,0,5,0.4198473282442748,0.4688656226875462
2,0,2,0,5,0.2862595419847328,0.3501492470150597
3,0,2,0,5,0.45648854961832064,0.3251559968800624
3,0,2,0,5,0.5137404580152671,0.39537959240815185
3,1,3,0,5,0.3893129770992366,0.3251184976300474
2,0,2,0,5,0.2900763358778626,0.1999710005799884
3,1,2,0,5,0.3946564885496183,0.374817503649927
3,1,2,0,5,0.33244274809160307,0.26891587168256637
3,0,2,0,5,0.30725190839694655,0.218854997900042
3,1,2,0,5,0.37786259541984735,0.2877129957400852
3,0,3,0,5,0.43778625954198475,0.15627562448751026
3,0,3,0,5,0.5129770992366413,0.46871062578748424
3,0,3,0,5,0.49732824427480915,0.5309618807623847
2,0,1,0,5,0.17862595419847327,0.1000329993400132
3,0,2,0,5,0.33091603053435115,0.2124107517849643
3,1,2,0,5,0.3244274809160305,0.187527499450011
3,1,2,0,5,0.33435114503816793,0.2874317513649727
3,1,3,0,5,0.3816793893129771,0.2624947501049979
3,1,3,0,5,0.5343511450381679,0.4497410051798964
3,1,3,0,5,0.44656488549618323,0.2625134997300054
3,0,2,0,5,0.41603053435114506,0.312687496250075
3,1,3,0,5,0.4362595419847328,0.2871730065398692
3,0,3,0,5,0.4122137404580153,0.5622637547249055
3,1,3,0,5,0.4122137404580153,0.5622637547249055
3,1,3,0,5,0.4122137404580153,0.6122127557448851
4,1,4,0,5,0.8717557251908397,0.9064443711125777
3,1,3,0,5,0.6614503816793893,0.659609932801344
3,0,3,0,5,0.5725190839694656,0.46874062518749626
2,1,1,0,5,0.16221374045801526,0.12510687286254274
2,1,2,0,5,0.28435114503816794,0.1499282514349713
3,1,3,0,5,0.3900763358778626,0.1999247515049699
3,0,3,0,5,0.42938931297709926,0.218667501649967
3,0,2,0,5,0.31297709923664124,0.1624592508149837
3,1,3,0,5,0.4580152671755725,0.374992500149997
3,1,2,0,5,0.31679389312977096,0.10634162316753665
2,0,2,0,5,0.21755725190839695,0.10687286254274915
2,0,2,0,5,0.2900763358778626,0.20614587708245835
3,0,3,0,5,0.3702290076335878,0.15640937181256376
2,1,1,0,5,0.26717557251908397,0.125122497550049
3,0,3,0,5,0.3248091603053435,0.34358437831243377
2,1,2,0,5,0.2595419847328244,0.14067218655626887
2,0,2,0,5,0.3053435114503817,0.1749965000699986
3,1,2,0,5,0.3767175572519084,0.1998635027299454
3,0,3,0,5,0.5690839694656489,0.28142062158756825
3,1,3,0,5,0.5816793893129771,0.36861012779744406
2,0,2,0,5,0.24236641221374045,0.15636562268754625
3,0,3,0,5,0.42404580152671756,0.2312222505549889
3,0,2,0,5,0.30916030534351147,0.3250059998800024
3,0,2,0,5,0.34541984732824427,0.2313359982800344
3,1,2,0,5,0.3606870229007634,0.21852687946241076
3,0,2,0,5,0.5725190839694656,0.21843313133737324
3,1,2,0,5,0.4580152671755725,0.1747465050698986
3,0,2,0,5,0.3435114503816794,0.46855312893742124
2,1,2,0,5,0.29770992366412213,0.1623342533149337
2,1,2,0,5,0.19083969465648856,0.124372512549749
3,1,3,0,5,0.4198473282442748,0.26880712385752287
3,0,2,0,5,0.3187022900763359,0.18734937801243975
3,1,3,0,5,0.4198473282442748,0.2997440051198976
3,1,3,0,5,0.5725190839694656,0.4246790064198716
3,1,2,0,5,0.34427480916030534,0.2001272474550509
2,0,2,0,5,0.21374045801526717,0.15609687806243874
2,0,2,0,5,0.26717557251908397,0.1876837463250735
3,0,3,0,5,0.43702290076335876,0.21897687046259076
3,0,2,0,5,0.3435114503816794,0.3622427551448971
3,0,3,0,5,0.40572519083969466,0.23451968460630787
3,1,2,0,5,0.33129770992366414,0.20614587708245835
3,0,2,0,5,0.33969465648854963,0.2002459950800984
3,0,2,0,5,0.3606870229007634,0.24982937841243175
3,0,2,0,5,0.3435114503816794,0.27505699886002277
3,1,2,0,5,0.33587786259541985,0.3123937521249575
4,1,2,0,5,0.3053435114503817,0.15649687006259874
3,0,2,0,5,0.3816793893129771,0.10624787504249915
2,1,2,0,5,0.2900763358778626,0.21707065858682825
3,1,3,0,5,0.4770992366412214,0.2124957500849983
2,0,2,0,5,0.21183206106870228,0.15609062818743624
2,1,2,0,5,0.2862595419847328,0.18140262194756104
3,0,2,0,5,0.4580152671755725,0.2624947501049979
3,1,2,0,5,0.3435114503816794,0.21880812383752324
3,0,2,0,5,0.3282442748091603,0.28110687786244276
2,1,2,0,5,0.2480916030534351,0.125122497550049
3,0,2,0,5,0.3244274809160305,0.2810256294874103
2,1,2,0,5,0.27633587786259545,0.24706005879882403
3,1,2,0,5,0.3148854961832061,0.2000584988300234
3,1,3,0,5,0.46564885496183206,0.28135687286254274
3,1,2,0,5,0.3435114503816794,0.2626822463550729
2,0,1,0,5,0.19083969465648856,0.0749985000299994
2,1,2,0,5,0.25190839694656486,0.1748965020699586
3,0,2,0,5,0.3183206106870229,0.23143037139257214
3,0,2,0,5,0.3435114503816794,0.2626822463550729
3,0,3,0,5,0.3816793893129771,0.374992500149997
3,0,3,0,5,0.4847328244274809,0.34368687626247474
3,0,2,0,5,0.3183206106870229,0.23143037139257214
2,1,2,0,5,0.2595419847328244,0.14067218655626887
2,1,2,0,5,0.2862595419847328,0.21890187196256075
3,0,3,0,5,0.5725190839694656,0.4481160376792464
3,0,3,0,5,0.5377862595419848,0.3936315023699526
3,0,3,0,5,0.5591603053435115,0.44773167036659267
2,0,2,0,5,0.2480916030534351,0.1876837463250735
2,1,1,0,5,0.21793893129770991,0.15630812383752324
3,0,2,0,5,0.3435114503816794,0.21880812383752324
3,0,3,0,5,0.48854961832061067,0.4375912481750365
3,1,2,0,5,0.37404580152671757,0.17149657006859864
3,1,2,0,5,0.40076335877862596,0.18374632507349853
3,0,2,0,5,0.3969465648854962,0.1871962560748785
2,0,1,0,5,0.20458015267175572,0.0998280034399312
2,1,2,0,5,0.2480916030534351,0.1499032519349613
3,0,2,0,5,0.3435114503816794,0.2812443751124977
3,1,2,0,5,0.33969465648854963,0.2002459950800984
3,1,2,0,5,0.3435114503816794,0.21880812383752324
2,0,2,0,5,0.21374045801526717,0.124947501049979
3,0,2,0,5,0.3786259541984733,0.19529609407811843
3,1,2,0,5,0.3973282442748092,0.25634112317753643
2,1,2,0,5,0.26717557251908397,0.12993490130197397
2,0,2,0,5,0.1717557251908397,0.1124977500449991
3,0,3,0,5,0.4198473282442748,0.2371827563448731
3,1,2,0,5,0.5435114503816794,0.5313193736125278
3,1,2,0,5,0.3377862595419847,0.17810268794624107
3,1,2,0,5,0.33893129770992364,0.28137937241255173
3,1,2,0,5,0.4122137404580153,0.23084538309233815
3,1,2,0,5,0.3477099236641221,0.21863562728745425
2,0,2,0,5,0.23282442748091603,0.0873045039099218
2,0,2,3,5,0.29351145038167936,0.1499520009599808
2,1,2,0,5,0.29351145038167936,0.1499520009599808
3,0,2,0,5,0.32557251908396945,0.16259987300253995
3,1,2,0,5,0.3194656488549618,0.21866187676246476
2,1,2,0,5,0.27900763358778624,0.17497962540749185
3,0,3,0,5,0.5896946564885496,0.406519994600108
2,1,2,0,5,0.2862595419847328,0.1748402531949361
2,0,1,0,5,0.21793893129770991,0.15630812383752324
3,1,3,0,5,0.4389312977099237,0.187589998200036
3,0,3,0,5,0.5549618320610687,0.36349273014539707
3,0,2,0,5,0.3980916030534351,0.24835940781184376
3,0,2,0,5,0.3366412213740458,0.20616337673246535
2,0,1,0,5,0.22328244274809161,0.1374722505549889
2,0,2,0,5,0.2958015267175573,0.2373390032199356
3,0,3,0,5,0.5270992366412214,0.6153958170836583
2,1,1,0,5,0.20229007633587787,0.10632912341753165
3,0,3,0,5,0.4213740458015267,0.374662506749865
3,0,4,0,5,0.5515267175572519,0.62495000099998
3,1,2,0,5,0.33587786259541985,0.2249455010899782
3,0,2,0,5,0.31297709923664124,0.3484930301393972
3,1,3,0,5,0.3816793893129771,0.5312393752124958
2,0,1,0,5,0.19083969465648856,0.1124977500449991
3,1,3,0,5,0.4446564885496183,0.33711513269734605
2,0,2,0,5,0.2851145038167939,0.18114387712245755
3,0,2,0,5,0.31259541984732825,0.23136287274254516
3,1,3,0,5,0.4301526717557252,0.5627843693126138
2,1,2,0,5,0.26717557251908397,0.22749545009099817
3,0,3,0,5,0.3896946564885496,0.343942496150077
3,0,3,0,5,0.5744274809160306,0.4185697536049279
2,0,1,0,5,0.15267175572519084,0.07824843503129937
3,1,2,0,5,0.3244274809160305,0.2810256294874103
3,1,2,0,5,0.36259541984732824,0.3247747545049099
3,0,2,0,5,0.49809160305343514,0.2063489980200396
3,0,2,0,5,0.31679389312977096,0.2624822503549929
3,0,3,0,5,0.42748091603053434,0.46899062018759624
3,1,2,0,5,0.3702290076335878,0.3376744965100698
3,0,2,0,5,0.3377862595419847,0.3750112497750045
3,0,2,0,5,0.3232824427480916,0.2715639437211256
3,1,3,0,5,0.36259541984732824,0.1876212475750485
3,1,3,0,5,0.40419847328244274,0.18730687886242275
3,0,3,0,5,0.549618320610687,0.5876882462350753
3,1,2,0,5,0.3435114503816794,0.5124272514549709
3,0,2,0,5,0.3816793893129771,0.374992500149997
3,1,3,0,5,0.5309160305343511,0.6876618717625648
2,1,1,0,5,0.1946564885496183,0.10614162716745665
3,1,3,0,5,0.5099236641221374,0.46842563148737026
3,0,2,0,5,0.3282442748091603,0.16877162456750866
3,1,2,0,5,0.3244274809160305,0.21887062258754825
2,1,2,0,5,0.23549618320610688,0.1372797544049119
3,1,3,0,5,0.4446564885496183,0.21843313133737324
2,0,2,0,5,0.2862595419847328,0.31264999700006
2,1,2,0,5,0.2958015267175573,0.18115262694746104
3,1,2,0,5,0.3187022900763359,0.4686343773124538
3,0,3,0,5,0.4675572519083969,0.5313331233375332
2,1,2,0,5,0.2099236641221374,0.13130987380252396
3,1,2,0,5,0.3763358778625954,0.34386062278754426
2,0,1,0,5,0.2099236641221374,0.11859137817243655
3,0,3,0,5,0.3435114503816794,0.5309893802123957
2,0,2,0,5,0.28893129770992365,0.21857937841243175
3,1,3,0,5,0.4629770992366412,0.46851187976240477
3,0,3,0,5,0.45229007633587787,0.406594993100138
3,0,3,0,5,0.5255725190839695,0.26850962980740384
2,1,1,0,5,0.216793893129771,0.1001079978400432
3,0,3,0,5,0.5133587786259542,0.3438087488250235
2,1,2,0,5,0.26717557251908397,0.249807503849923
3,1,3,0,5,0.6679389312977099,0.40577313453730923
3,0,3,0,5,0.5152671755725191,0.25311993760124796
3,1,2,0,5,0.40076335877862596,0.3747112557748845
3,0,2,0,5,0.3606870229007634,0.37503937421251576
2,1,2,0,5,0.2862595419847328,0.15609062818743624
3,0,2,0,5,0.3282442748091603,0.1746840063198736
3,1,2,0,5,0.3511450381679389,0.2000959980800384
3,0,3,0,5,0.4954198473282443,0.3439631207375852
3,1,3,0,5,0.4122137404580153,0.4063418731625367
3,1,2,0,5,0.33587786259541985,0.19359612807743845
3,0,2,0,5,0.3477099236641221,0.32510662286754266
3,0,3,0,5,0.4770992366412214,0.8124837503249935
3,0,3,0,5,0.39274809160305346,0.2250892482150357
3,1,3,0,5,0.5973282442748091,0.6250093748125037
3,0,3,0,5,0.5343511450381679,0.46899062018759624
3,1,3,0,5,0.5816793893129771,0.3190811183776324
3,1,3,0,5,0.5343511450381679,0.250244995100098
2,1,2,0,5,0.22137404580152673,0.12179756404871903
3,0,2,0,5,0.3606870229007634,0.2563261234775305
3,0,2,0,5,0.3568702290076336,0.22497987540249195
3,1,2,0,5,0.35076335877862597,0.18724250514989701
3,0,2,0,5,0.33969465648854963,0.21860187796244074
3,0,3,0,5,0.4446564885496183,0.40628562428751425
3,0,2,0,5,0.4389312977099237,0.31264999700006
3,1,3,0,5,0.42938931297709926,0.24679193916121678
2,1,2,0,5,0.27099236641221375,0.15619687606247876
2,0,2,0,5,0.2862595419847328,0.13124737505249895
3,0,3,0,5,0.42938931297709926,0.3438212485750285
3,1,3,0,5,0.7343511450381679,0.7816093678126438
3,0,2,0,5,0.3366412213740458,0.34397312053758927
2,0,1,0,5,0.17251908396946564,0.1000029999400012
3,0,2,0,5,0.35458015267175574,0.312370002599948
3,1,2,0,5,0.3473282442748092,0.1876837463250735
3,0,2,0,5,0.3473282442748092,0.28152561948761023
3,1,2,0,5,0.34007633587786257,0.2249730005399892
3,0,3,0,5,0.4446564885496183,0.37497687546249076
2,1,2,0,5,0.24045801526717558,0.21852687946241076
2,1,2,0,5,0.2862595419847328,0.31264999700006
3,1,2,0,5,0.31297709923664124,0.1875712485750285
2,0,2,0,5,0.29770992366412213,0.2998065038699226
3,0,2,0,5,0.3293893129770992,0.2998865022699546
3,0,2,0,5,0.3889312977099237,0.2751244975100498
2,0,2,0,5,0.2736641221374046,0.1747652546949061
3,1,2,0,5,0.3473282442748092,0.2747007559848803
3,0,3,0,5,0.6106870229007634,0.499990000199996
3,0,2,0,5,0.34961832061068704,0.16888412231755365
3,0,2,0,5,0.37404580152671757,0.33135587288254237
3,0,3,0,5,0.31717557251908396,0.3375869982600348
3,1,3,0,5,0.48091603053435117,0.2622322553548929
2,1,2,0,5,0.2862595419847328,0.15609062818743624
3,0,3,0,5,0.47442748091603054,0.2998677526449471
3,1,2,0,5,0.42748091603053434,0.2001959960800784
2,1,2,0,5,0.2480916030534351,0.1624967500649987
3,1,2,0,5,0.31755725190839695,0.21891562168756626
2,1,2,0,5,0.2687022900763359,0.19975600487990242
3,1,3,0,5,0.48091603053435117,0.2622322553548929
3,0,3,0,5,0.38549618320610685,0.374955000899982
3,0,3,0,5,0.3816793893129771,0.2812443751124977
3,0,2,0,5,0.45114503816793894,0.46835813283734323
3,1,3,0,5,0.5591603053435115,0.32504037419251613
3,0,2,0,5,0.32061068702290074,0.19372112557748844
2,1,2,0,5,0.24961832061068703,0.21867687646247075
2,1,2,0,5,0.2595419847328244,0.1874212515749685
3,1,3,0,5,0.6870229007633588,0.46911561768764626
3,0,2,0,5,0.34465648854961833,0.21276511969760606
3,0,2,0,5,0.35877862595419846,0.34368062638747227
3,1,3,0,5,0.5343511450381679,0.4374912501749965
3,1,3,0,5,0.6,0.4372037559248815
2,1,2,0,5,0.28740458015267173,0.28754612407751845
3,1,2,0,5,0.30916030534351147,0.21869562608747825
3,1,2,0,5,0.41908396946564885,0.46869937601247974
3,1,2,0,5,0.3068702290076336,0.2999865002699946
3,0,2,0,5,0.3053435114503817,0.1999960000799984
3,1,2,0,5,0.35877862595419846,0.34368062638747227
2,1,2,0,5,0.3053435114503817,0.3124937501249975
2,1,2,0,5,0.2862595419847328,0.1874962500749985
3,0,3,0,5,0.32061068702290074,0.374842503149937
3,1,2,0,5,0.3114503816793893,0.21878562428751425
3,1,3,0,5,0.48091603053435117,0.32286854262914744
3,1,2,0,5,0.31297709923664124,0.250094998100038
3,1,3,0,5,0.6297709923664122,0.8126087478250436
3,0,2,0,5,0.36259541984732824,0.2250267494650107
4,1,3,0,5,0.8587786259541985,0.874670006599868
3,1,2,0,5,0.3435114503816794,0.2812443751124977
3,1,2,0,5,0.4595419847328244,0.31905361892762146
3,1,3,0,5,0.5633587786259542,0.9372412551748965
3,0,3,0,5,0.4770992366412214,0.36874262514749706
2,1,1,0,5,0.2099236641221374,0.09384187316253675
3,1,2,0,5,0.45038167938931295,0.2625447491050179
3,1,3,0,5,0.648854961832061,0.9254189916201676
3,1,3,0,5,0.3435114503816794,0.40611687766244675
3,1,2,0,5,0.38549618320610685,0.28153186936261276
4,1,4,0,5,0.8530534351145038,0.6243906371872563
3,1,3,0,5,0.4580152671755725,0.40649187016259675
3,1,3,0,5,0.5801526717557252,0.5566888662226755
2,1,2,0,5,0.2748091603053435,0.2623447531049379
2,1,2,0,5,0.2767175572519084,0.18124637507249855
3,0,3,0,5,0.4763358778625954,0.4874902501949961
3,1,3,0,5,0.5534351145038168,0.750359992800144
2,1,2,0,5,0.2885496183206107,0.28113187736245276
3,1,3,0,5,0.6870229007633588,0.499490010199796
3,1,2,0,5,0.32061068702290074,0.24044519109617807
3,0,2,0,5,0.35458015267175574,0.24385762284754306
3,0,4,0,5,0.3435114503816794,0.5624887502249954
3,1,3,0,5,0.4580152671755725,0.624737505249895
2,0,2,0,5,0.2717557251908397,0.15574688506229875
3,1,3,1,5,0.37404580152671757,0.21437071258574827
2,1,2,0,5,0.2717557251908397,0.15574688506229875
3,1,2,0,5,0.3893129770992366,0.28113187736245276
2,0,2,0,5,0.27099236641221375,0.1624092518149637
2,0,1,0,5,0.2099236641221374,0.0873107537849243
3,0,2,0,5,0.3702290076335878,0.2000584988300234
3,0,2,0,5,0.3435114503816794,0.1873087538249235
2,0,2,0,5,0.2862595419847328,0.15609062818743624
2,0,2,0,5,0.2870229007633588,0.1748365032699346
2,0,2,0,5,0.28053435114503816,0.1685872532549349
2,1,2,0,5,0.2900763358778626,0.1500969980600388
3,1,2,0,5,0.4198473282442748,0.4688656226875462
2,0,2,0,5,0.22900763358778625,0.1874962500749985
3,1,2,0,5,0.3786259541984733,0.3124737505249895
2,1,1,0,5,0.22900763358778625,0.11887262254754905
3,0,3,0,5,0.5954198473282443,0.9379312413751725
2,0,1,0,5,0.22900763358778625,0.1874962500749985
3,1,3,0,5,0.4389312977099237,0.250119997600048
3,0,3,0,5,0.3816793893129771,0.2812443751124977
3,0,2,0,5,0.41412213740458015,0.2624291264174716
3,0,2,0,5,0.3748091603053435,0.28109187816243675
3,0,2,0,5,0.3744274809160305,0.2814187466250675
3,1,3,0,5,0.44274809160305345,0.24359512809743805
3,1,2,0,5,0.34961832061068704,0.20953080938381233
2,0,1,0,5,0.16793893129770993,0.1374972500549989
2,1,1,0,5,0.17519083969465649,0.1124527509449811
2,0,2,0,5,0.26641221374045804,0.1749327513449731
3,1,2,0,5,0.3435114503816794,0.25593238135237295
2,1,1,0,5,0.24847328244274808,0.21889437211255774
3,1,2,0,5,0.41603053435114506,0.28135062298754027
3,0,3,0,5,0.4751908396946565,0.3750487490250195
2,1,2,0,5,0.2748091603053435,0.1997960040799184
3,0,2,0,5,0.3511450381679389,0.14374712505749884
3,0,2,0,5,0.3950381679389313,0.21863937721245574
2,1,3,0,5,0.2786259541984733,0.187514999700006
3,1,3,0,5,0.5278625954198474,0.7753288684226316
3,0,3,0,5,0.5278625954198474,0.750262494750105
3,1,3,0,5,0.3916030534351145,0.2622660046799064
2,0,1,0,5,0.19083969465648856,0.10624787504249915
3,0,2,0,5,0.4129770992366412,0.250207495850083
1,0,1,0,5,0.13358778625954199,0.09384187316253675
3,1,3,0,5,0.41755725190839693,0.2372565048699026
2,1,4,0,5,0.7633587786259542,0.4374912501749965
2,0,1,0,5,0.1946564885496183,0.10614162716745665
3,1,3,0,5,0.5877862595419847,0.5370642587148257
3,1,2,0,5,0.36259541984732824,0.2374952500949981
2,1,1,0,5,0.24770992366412214,0.20605337893242134
2,1,1,0,5,0.19083969465648856,0.0999980000399992
2,1,1,0,5,0.25763358778625955,0.15313756224875502
3,1,3,0,5,0.39236641221374047,0.4246840063198736
3,1,3,0,5,0.5477099236641222,0.4376662466750665
2,1,2,0,5,0.22595419847328244,0.3126437471250575
3,1,4,0,5,0.4770992366412214,0.624987500249995
2,0,2,0,5,0.22328244274809161,0.3126031229375412
3,1,2,0,5,0.31412213740458017,0.1625392492150157
3,1,3,0,5,0.41106870229007636,0.19991412671746564
2,1,2,0,5,0.2480916030534351,0.31240000199996
4,1,4,0,5,0.9541984732824428,0.43124137517249655
2,1,2,0,5,0.22900763358778625,0.13124737505249895
3,0,2,0,5,0.3152671755725191,0.3247147557048859
3,1,2,0,5,0.3526717557251908,0.30606887862242754
2,1,2,0,5,0.2595419847328244,0.14067218655626887
3,1,3,0,5,0.516793893129771,0.5314343713125738
3,1,2,0,5,0.3435114503816794,0.21880812383752324
3,0,1,0,5,0.3648854961832061,0.17207655846883063
3,0,2,0,5,0.3416030534351145,0.281359997800044
3,1,3,0,5,0.5435114503816794,0.5313193736125278
3,1,3,0,5,0.34923664122137404,0.25619487610247793
2,1,2,0,5,0.26717557251908397,0.1623092538149237
3,0,2,0,5,0.3816793893129771,0.1999960000799984
3,1,3,0,5,0.44083969465648853,0.5060242545149097
3,0,2,0,5,0.3244274809160305,0.16574668506629867
2,1,1,0,5,0.1683206106870229,0.09674244015119697
2,0,2,0,5,0.25190839694656486,0.14354712905741884
3,0,2,0,5,0.383587786259542,0.33729637907241855
3,0,2,0,5,0.4389312977099237,0.3471493070138597
2,1,2,0,5,0.24236641221374045,0.1373160036799264
3,1,2,0,5,0.3744274809160305,0.23727462950740985
2,1,1,0,5,0.1717557251908397,0.124872502549949
3,1,2,0,5,0.47404580152671755,0.5821758564828703
3,0,2,0,5,0.47442748091603054,0.5818677376452471
2,0,2,0,5,0.29961832061068705,0.23451405971880562
3,1,2,0,5,0.32061068702290074,0.21892062158756825
2,1,2,0,5,0.2480916030534351,0.21855812883742326
3,1,2,0,5,0.3244274809160305,0.1997460050798984
3,1,2,0,5,0.3465648854961832,0.21848313033739325
2,0,2,0,5,0.2717557251908397,0.1998010039799204
3,0,3,0,5,0.48854961832061067,0.4375912481750365
2,1,2,0,5,0.29961832061068705,0.15601562968740626
3,0,2,0,5,0.3377862595419847,0.3750112497750045
2,1,2,0,5,0.2652671755725191,0.16853412931741366
2,1,2,0,5,0.2480916030534351,0.13121612567748644
2,1,2,0,5,0.28091603053435116,0.1747965040699186
2,1,2,0,5,0.2435114503816794,0.12799619007619847
3,1,2,0,5,0.4580152671755725,0.40649187016259675
3,1,3,0,5,0.42748091603053434,0.2127957440851183
2,1,2,0,5,0.22595419847328244,0.0998980020399592
2,0,2,0,5,0.28435114503816794,0.25003562428751425
2,0,2,0,5,0.22213740458015266,0.1498620027599448
3,1,3,0,5,0.4961832061068702,0.24374512509749804
3,1,2,0,5,0.4198473282442748,0.21862062758744824
3,0,2,0,5,0.3782442748091603,0.1498857522849543
4,1,2,0,5,0.3053435114503817,0.1624967500649987
2,1,2,0,5,0.27099236641221375,0.1872587548249035
3,1,3,0,5,0.4580152671755725,0.2812443751124977
3,1,2,0,5,0.4961832061068702,0.375367492650147
3,0,3,0,5,0.4198473282442748,0.5939881202375953
3,1,3,0,5,0.5152671755725191,0.4370537589248215
3,0,2,0,5,0.3416030534351145,0.2002522449551009
3,1,2,0,5,0.3244274809160305,0.1997460050798984
2,0,1,0,5,0.21755725190839695,0.14249715005699887
3,0,2,0,5,0.30916030534351147,0.13111612767744646
2,0,2,0,5,0.26717557251908397,0.125122497550049
2,0,1,0,5,0.15267175572519084,0.09074818503629928
2,1,2,0,5,0.2729007633587786,0.17517149657006859
3,0,3,0,5,0.5290076335877862,0.46863187736245276
1,0,1,0,5,0.14389312977099236,0.09071381072378552
3,1,2,0,5,0.3435114503816794,0.21599568008639827
3,1,2,0,5,0.3244274809160305,0.1625592488150237
3,1,2,0,5,0.5419847328244275,0.1748340033199336
3,1,2,0,5,0.5419847328244275,0.13134737305253896
2,1,2,0,5,0.29389312977099236,0.17517149657006859
2,1,1,0,5,0.23396946564885496,0.13753912421751566
3,0,3,0,5,0.4389312977099237,0.5311456270874583
2,1,2,0,5,0.25572519083969464,0.124785004299914
3,0,3,0,5,0.4198473282442748,0.374680006399872
3,1,2,0,5,0.3916030534351145,0.33151961960760784
2,0,2,0,5,0.26717557251908397,0.16712165756684866
2,0,1,0,5,0.19083969465648856,0.0999980000399992
3,1,3,0,5,0.4389312977099237,0.5311456270874583
2,0,2,0,5,0.2786259541984733,0.13732850342993141
3,1,3,0,5,0.4961832061068702,0.375367492650147
3,1,3,0,5,0.4587786259541985,0.2501612467750645
3,1,2,0,5,0.4198473282442748,0.250244995100098
2,1,2,0,5,0.26717557251908397,0.249807503849923
4,1,2,0,5,0.3053435114503817,0.2249955000899982
2,1,2,0,5,0.2480916030534351,0.14380962380752385
3,1,2,0,5,0.44236641221374046,0.7185656286874262
3,1,2,0,5,0.3244274809160305,0.21568318633627329
2,0,2,0,5,0.2480916030534351,0.1499032519349613
2,1,2,0,5,0.22213740458015266,0.125127497450051
2,1,2,0,5,0.2748091603053435,0.15614687706245875
2,1,2,0,5,0.2748091603053435,0.1124977500449991
2,1,2,0,5,0.25190839694656486,0.124985000299994
2,1,1,0,5,0.26717557251908397,0.10631037379252414
2,0,1,0,5,0.1984732824427481,0.10302293954120918
2,0,2,0,5,0.22900763358778625,0.1874962500749985
3,1,2,0,5,0.3988549618320611,0.4872215055698886
3,1,3,0,5,0.6125954198473282,0.7814187466250675
3,0,2,0,5,0.30725190839694655,0.16250612487750246
3,1,2,0,5,0.40076335877862596,0.3747112557748845
2,1,2,0,5,0.22519083969465647,0.14380962380752385
3,1,2,0,5,0.46068702290076335,0.6253643677126457
3,1,3,0,5,0.43778625954198475,0.218642502149957
3,0,3,0,5,0.4198473282442748,0.21862062758744824
3,0,2,0,5,0.30801526717557254,0.32783719325613486
3,1,2,0,5,0.4580152671755725,0.40649187016259675
2,1,2,0,5,0.2748091603053435,0.16874662506749866
2,1,2,0,5,0.23282442748091603,0.10636662266754665
3,1,2,0,5,0.3282442748091603,0.249932501349973
2,1,2,0,5,0.2881679389312977,0.37513312233755325
2,1,2,0,5,0.3045801526717557,0.1750577488450231
3,0,2,0,5,0.3244274809160305,0.3123687526249475
3,1,4,0,5,0.6641221374045801,0.5937631247375053
2,0,2,0,5,0.2366412213740458,0.1375597488050239
3,0,2,0,5,0.3530534351145038,0.21852687946241076
3,1,2,0,5,0.34541984732824427,0.2251142477150457
3,1,2,0,5,0.3816793893129771,0.6187376252474951
2,0,2,0,5,0.2748091603053435,0.499940001199976
3,1,3,0,5,0.5641221374045802,0.5745610087798244
2,1,2,0,5,0.25419847328244277,0.1873087538249235
3,1,2,0,5,0.4255725190839695,0.468987495250095
2,1,2,0,5,0.26717557251908397,0.1373722525549489
3,0,2,0,5,0.36259541984732824,0.124685006299874
3,0,5,0,5,0.4580152671755725,0.7814843703125938
3,1,2,0,5,0.3893129770992366,0.20590838183236335
3,1,2,0,5,0.3061068702290076,0.14385587288254234
3,1,3,0,5,0.5343511450381679,0.1749965000699986
3,0,2,0,5,0.31068702290076333,0.16890162196756064
3,1,2,0,5,0.3435114503816794,0.15637187256254875
2,1,2,0,5,0.300763358778626,0.1625217495650087
2,1,2,0,5,0.2732824427480916,0.15617437651246974
3,0,2,0,5,0.35725190839694654,0.249790004199916
